mem_id,trans_id,similar_trans,desc,date_diff,date_var,amt,cat,discret,sub,label
1.00E+15,1.00E+16,10008396712580000|10008396906084800,postransactionqualityfoodcenstaveneredmondwaus,8.86,102.04,5.09,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,purchaseauthorizedonjosecuervoclasvegasnvscard,13.14,NA,1.64,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004268301400|10000004268301400|10000004268301400|10000004268348200|10000004268645600|10000004268705500|10000004268756900|10000004268900800|10000004268900800|10000004268996300|10000004269222400|10000004269222400|10000004269543000|10000004269543000|10000004269683500|10000004269751200|10000004269751200|10000004269880100|10000004269945200|10000004270065500|10000004270135900|10000004270263200|10000004270618500|10000004270740600|10000004272487000|10000004270860600|10000004270860600|10000004271194200|10000004272487000|10000004272486900|10000004271194200|10000004272486900|10000004271257900|10000004272486900|10000004271361700|10000004272486900|10000004271422400|10000004271509800|10000004272487000|10000004271509800|10000004272486900|10000004272486900|10000004271680000|10000004271782400|10000004272486900|10000004272143000|10000004272486800|10000004272143000|10000004272486800|10000004272486700|10000004272442700|10000004272572100|10000004272720900|10000004273031600|10000004273031600|10000004273120200|10000004273120200|10000004273320900|10000004273401100|10000004273401100|10000004273542600|10000004273598900|10000004273786000|10000004273844400|10000004274037900|10000004274037900|10000004274122400,purchaseauthorizedonsafewaystoredublincapcard,0.29,0.11,77.41,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,poswithdrawalelncomcastbostoncscomcastbostoncsnh,8.71,NA,23.54,Cable/Satellite Services,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,garfinkelswithdrwlelionsheadvailco,0,NA,96.24,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,walmartduluthga,1.86,NA,4.09,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004268958300|10000004268958300|10000004269040200|10000004269128100|10000004269138800|10000004268958200|10000004268958200|10000004268958100|10000004268996800|10000004269505200|10000004269683500|10000004269836000|10000004270102500|10000004270220600|10000004270571000,achwithdrawaltargetdebitcrdlocationtargetcantonmiterminalidtypeachtranid,0.55,0.16,39.39,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,tandoorytacofriscotx,0,NA,0,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396723200900|10008396723201400|10008396746713700|10008396746716400|10008396874157700|10008396812089900|10008396812262500|10008396835889500|10008396834906500|10008396874157500|10008396874157300|10008396846159500|10008396847413700|10008396878999500|10008396879189400|10008396883654400|10008396879184800|10008396883654400|10008396882050900|10008396883127300|10008396883654400|10008396900756000|10008396900685900|10008396910891500|10008396910891400|10008396920055000|10008396921446700,posmcdonaldsfcaliforniastrnewtonmacard,0.7,1.68,1.35,Restaurants/Dining,FALSE,FALSE,0
1.61E+18,-2.34E+18,-2336738853247010000|-2336738853179760000,officedepotpembrokepinefl,9.43,19.76,109.26,Office Supplies,FALSE,FALSE,0
9.71E+17,-8.74E+18,-8.74E+18,paymentthankyou,9.29,NA,7449.15,Credit Card Payments,FALSE,FALSE,0
1.61E+18,-2.34E+18,-2336738853248480000|-2336738853215680000|-2336738853206160000|-2336738853183350000,tequenomaniaincmiami,3.46,3.62,1.55,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812262141000|10002812271908800,dandlfarmhomeagmamckinneytx,1.5,4.5,0,Home Improvement,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,fromsharereffodumlbatteryreplacement,0,NA,0,Electronics,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396799499000|10008396872797700|10008396874157700|10008396879189400,mobiletoraydarreshare,1.5,9,42.19,Telephone Services,FALSE,FALSE,1
1.00E+15,1.00E+16,1.00E+16,amazoncomamzncombillwaus,0.14,NA,0.34,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,debitpurchaseboisetownesquboiseid,2.14,NA,0,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,paymentthankyoulasvegasnv,5.71,NA,218.77,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,caferioboiseidusa,1.71,NA,6.84,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,midlothiankwikkarwashmidlothiant,3.14,NA,103.8,Automotive Expenses,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,poswithdrawalattbillpayment,4.71,NA,0,Telephone Services,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004270263200|10000004270308900|10000004270393200,wiretranssvcchargesequencesrftrnrfb,2.43,15.67,0,Service Charges/Fees,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,onlineonetimepaymentsouthjordanut,4.29,NA,83.33,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,fromsharerefddfchoataandmortgage,0,NA,0,Mortgages,FALSE,FALSE,1
1.00E+15,1.00E+16,1.00E+16,nonchaseatmwithdrawjohn,4.71,NA,98.28,ATM/Cash Withdrawals,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,zingermansbakehouseannarbormi,9.43,NA,0.65,Restaurants/Dining,FALSE,FALSE,0
9.71E+17,-8.74E+18,-8736738853271130000|-8736738853249040000|-8736738853248410000|-8736738853246190000|-8736738853228470000|-8736738853227830000|-8736738853225690000|-8736738853204380000|-8736738853199400000|-8736738853181490000,interestchargepurchases,1.71,2.93,2.57,Interest,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396856955900|10008396856955700|10008396856955700,atmcashwithdrawalpa,2.38,9.19,123.64,ATM/Cash Withdrawals,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812402153500|10002812408254500,debitpurchasemarchaturbillcom,1.14,0.16,0.02,Online Services,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,debitcardwdfedememphistndatecard,1,NA,10.22,Office Supplies,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,eonmobil,0,NA,5.41,Gasoline/Fuel,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812246310500|10002812255965200,fbvstudiomovieplano,5.36,11.11,1.97,Entertainment,FALSE,FALSE,1
1.00E+15,1.00E+16,10008396758928000|10008396758928000|10008396784971100|10008396835374100|10008396846917700|10008396846917700|10008396892991900,prioritypaydebit,2,1.66,237.35,Uncategorized,FALSE,FALSE,0
9.71E+17,4.87E+18,4866331834674730000|4866331834674730000|4866331834674730000|4866331834674730000|4866331834682750000|4866331834714510000|4866331834714510000|4866331834733270000|4866331834762120000|4866331834774890000|4866331834774890000|4866331834774890000|4866331834774890000|4866331834798780000|4866331834810170000|4866331834838770000|4866331834838770000|4866331834876270000|4866331834892400000|4866331834920600000|4866331834920600000|4866331834933820000|4866331834965780000|4866331834979590000|4866331835006280000|4866331835006280000|4866331835048450000|4866331835048450000|4866331835048450000|4866331835063050000|4866331835068350000|4866331835092770000|4866331835092770000|4866331835092770000|4866331835092770000|4866331835092770000|4866331835099320000|4866331835114000000|4866331835137730000|4866331835137730000|4866331835137730000|4866331835150350000|4866331835154680000|4866331835174860000|4866331835174860000|4866331835174860000|4866331835174860000|4866331835205230000|4866331835210210000|4866331835210210000|4866331835232000000|4866331835232000000|4866331835232000000|4866331835232000000|4866331835232000000|4866331835249080000|4866331835249080000|4866331835275080000|4866331835275080000|4866331835275080000|4866331835275080000|4866331835275080000|4866331835275080000|4866331835289360000|4866331835289360000|4866331835293630000|4866331835293630000|4866331835322980000|4866331835322980000|4866331835322980000|4866331835322980000|4866331835322980000|4866331835322980000|4866331835339680000|4866331835345130000|4866331835345130000|4866331835363500000|4866331835363500000|4866331835363500000|4866331835363500000|4866331835363500000|4866331835363500000|4866331835386470000|4866331835386470000|4866331835411350000|4866331835411350000|4866331835411350000|4866331835411350000|4866331835426610000|4866331835436290000|4866331835436290000|4866331835453790000|4866331835453790000|4866331835453790000|4866331835453790000|4866331835464270000|4866331835464270000|4866331835475780000|4866331835475780000|4866331835496310000|4866331835496310000|4866331835496310000|4866331835504850000|4866331835514960000|4866331835524400000,purchaseauthorizedonamericanepresssflscard,0.19,0.07,62.01,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+17,100013723575703000|100013723577567000|100013723609762000|100013723627902000|100013723642215000|100013723662651000|100013723666264000|100013723687182000|100013723696948000|100013723696948000|100013723704297000|100013723827357000|100013723827357000,autodraftpayment,1.35,2.27,51.79,Checks,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,checkcardchickfilaaddisont,6,NA,0,Restaurants/Dining,FALSE,TRUE,0
1.00E+15,1.00E+16,10012356593953700|10012356605558600,capitaloneonlinepymtauthdatemar,4.64,1.72,0,Credit Card Payments,FALSE,FALSE,1
1.00E+15,1.00E+16,1.00E+16,kingwoodproshopclaytonsportinggoodsstore,0,NA,42.39,Hobbies,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396782784000|10008396848265700|10008396890619200,usaapcautopaywebid,4.33,0.13,0.23,Insurance,FALSE,FALSE,1
1.00E+15,1.00E+16,1.00E+16,manolomiamibeach,0.14,NA,0.2,Clothing/Shoes,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,paypalbaublebarca,10.14,NA,13.44,Other Expenses,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,preauthorizationperfectioncarwpending,0,NA,0,Automotive Expenses,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396807398400|10008396841119400|10008396841119400|10008396564832800|10008396564832800|10008396853763600|10008396853763600|10008396584032400|10008396881164400|10008396884059300|10008396905067600|10008396928672900,eastonduchesscolumbusoh,1.23,2.26,5.32,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396838541000|10008396865929700,otherdecreasemarcapitaloneonlinepmt,1.93,0.09,5.65,Credit Card Payments,FALSE,TRUE,0
1.00E+15,1.00E+16,1.00E+16,transferfrommoneymktplusfeb,0.86,NA,526.09,Transfers,FALSE,FALSE,0
1.00E+15,1.00E+18,1.00E+18,pospurchaplitunescomcaaplitunescomus,2,NA,0,Entertainment,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812225345600|10002812229150400|10002812241652600|10002812250396100|10002812250396100|10002812250396100|10002812258894500|10002812260286500|10002812266082800,potbellychicago,1.83,2.29,0.88,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004267869800|10000004268138100|10000004268301400|10000004268428900|10000004268645600|10000004268756900|10000004268900800|10000004269040100|10000004269222400|10000004269222400|10000004269385800|10000004269543000|10000004269683500|10000004269880100|10000004269988700|10000004270135900|10000004270135900|10000004270308900|10000004270393000|10000004270503000|10000004270503000|10000004270503000|10000004270667100|10000004270860500|10000004270860500|10000004271015900|10000004272486900|10000004271194200|10000004272486900|10000004271194100|10000004272486900|10000004271361700|10000004272486900|10000004271509800|10000004272486900|10000004271509800|10000004272486800|10000004271782400|10000004272486800|10000004272294600|10000004272486700|10000004272442700|10000004272572100|10000004272666900|10000004272720900|10000004272859800|10000004272859800|10000004272938400|10000004273031600|10000004273120200|10000004273245900|10000004273401100|10000004273401100|10000004273498600|10000004273542500|10000004273669000|10000004273786000|10000004273938100|10000004273938100|10000004274122400,purchaseauthorizedonpeetsdublincascard,0.33,0.08,2.36,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,hebgascarwashwacot,4.29,NA,0.01,Automotive Expenses,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396740912000|10008396793615500|10008396846964500|10008396900342200,checkcardwwenetworkny,4.25,0.05,0,Entertainment,FALSE,TRUE,0
1.00E+15,1.00E+16,10000004267971600|10000004267971600|10000004268958300|10000004268958300|10000004269076000|10000004268429100|10000004268429100|10000004268429100|10000004268645700|10000004268645600|10000004268996300|10000004268996300|10000004269543100|10000004269677000|10000004269874300|10000004269945300|10000004270100100|10000004270135900|10000004270136000|10000004270219900|10000004270219900|10000004270263200|10000004270443700|10000004271268800|10000004271268800|10000004271258000|10000004271361800|10000004271352900|10000004271556300|10000004271556300|10000004271594200|10000004271594800|10000004271633100|10000004271633200|10000004272294600|10000004272294600|10000004272402600|10000004272402600|10000004272442600|10000004272442600|10000004272750700|10000004272859900|10000004273449900|10000004273449900|10000004273542700|10000004273542700|10000004273542700|10000004273938200|10000004274037900,checkwithdrawal,0.39,0.3,299.16,ATM/Cash Withdrawals,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004268037200|10000004268900700|10000004269222200|10000004269596900|10000004269988700|10000004270135700,checkcardstarbucksrochesterhilmi,1.24,0.72,0.77,Restaurants/Dining,FALSE,TRUE,0
1.00E+15,1.00E+16,1.00E+16,tmsusnails,4.29,NA,0,Personal Care,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396723201700|10008396723201400|10008396723200700|10008396723201300|10008396723200600|10008396723200600|10008396723201300|10008396723201300|10008396723200700|10008396723200300|10008396723201000|10008396723200300|10008396723201000|10008396729063400|10008396726520400|10008396726520400|10008396731716500|10008396731716500|10008396731894600|10008396731894600|10008396734887000|10008396734887000|10008396745918400|10008396755035900|10008396755035900|10008396757075700|10008396757075700|10008396760923000|10008396760625700|10008396760923000|10008396760625700|10008396778796800|10008396778394400|10008396778394400|10008396778796800|10008396780323900|10008396782140600|10008396780323900|10008396789336500|10008396788592200|10008396788592200|10008396789336500|10008396798834800|10008396801854400|10008396805391500|10008396805391500|10008396805391500|10008396874157700|10008396807313200|10008396807043200|10008396874157700|10008396874157700|10008396827360600|10008396874157600|10008396829275700|10008396834906500|10008396829275700|10008396834906500|10008396874157500|10008396874157500|10008396834906500|10008396874157500|10008396834906500|10008396835889500|10008396835889500|10008396834906500|10008396874157500|10008396874157500|10008396838671300|10008396837316600|10008396874157400|10008396842705300|10008396874157400|10008396842724900|10008396874157300|10008396851981200|10008396874157300|10008396853275000|10008396860551700|10008396874157300|10008396861183900|10008396874157200|10008396862469900|10008396866627600|10008396874157200|10008396866627600|10008396868375600|10008396868375600|10008396866627600|10008396874157200|10008396874157200|10008396869281400|10008396869281400|10008396874157200|10008396874157200|10008396874155100|10008396874155000|10008396879189400|10008396879189400|10008396889329900|10008396889212000|10008396890679500|10008396890677700|10008396893029800|10008396893029800,cabotcafebostonmacard,0.15,0.09,0.5,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,fromsharerefyzjjname,0,NA,0,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,10012356498918000|10012356533826800|10012356578901300|10012356601369300,autopaydishntwkco,4.32,0.05,12.48,Cable/Satellite Services,FALSE,FALSE,1
1.00E+15,1.00E+18,1000137223786920000|1000137223786920000,onlinebankingtransfertosavconfirmation,4.5,26.54,9.56,Transfers,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004270263100|10000004272504700,goldenbuddhathaibrucetwpmi,6.71,0.37,2.51,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396711521300|10008396722999600|10008396732462900|10008396737798200|10008396745749800|10008396757867500|10008396770730300|10008396782353700|10008396796894000|10008396809052900|10008396820870000|10008396831307700|10008396844047000|10008396855346600|10008396867779900|10008396882204300|10008396893859000|10008396906647300|10008396919826100|10008396928152400,phyllisbillpayment,0.95,0.02,2.27,Other Bills,FALSE,FALSE,1
1.00E+15,1.00E+16,1.00E+16,billpaymentfirstassemblyofgodmissions,0,NA,0,Other Bills,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,electronicachdebitwalmartccwmepay,6.14,NA,234.97,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812357405100|10002812357405100|10002812358391700|10002812358391700|10002812359491400|10002812359491400|10002812360968900|10002812362536500|10002812363714900|10002812363714900|10002812365768400|10002812365768400|10002812366545100|10002812366545100|10002812369931800|10002812369931800|10002812369932300|10002812369932300|10002812370102100|10002812370102100|10002812372601200|10002812374994900|10002812374994900|10002812374994900|10002812376865700|10002812378225700|10002812378225700|10002812378225700|10002812380547300|10002812383614500|10002812383614500|10002812385877700|10002812386217200|10002812388456700|10002812388456700|10002812390697500|10002812393497700|10002812394550100|10002812394550100|10002812394550100|10002812394550100|10002812395409500|10002812396003800|10002812396003800|10002812397872100|10002812398596300|10002812398596300|10002812399052000|10002812402508600|10002812402508600|10002812403841300|10002812403841300|10002812404799000|10002812404799000|10002812404799000|10002812406133400|10002812406133400|10002812407283500|10002812408423300|10002812410340200|10002812411517000|10002812411517000|10002812412386300|10002812412386300|10002812416038600|10002812416038600|10002812416914600|10002812417444200|10002812417444200|10002812419062900|10002812420913400|10002812423034100|10002812423034100|10002812423823100|10002812425400000|10002812425400000|10002812425400000|10002812425400000|10002812426819400|10002812426819400|10002812426819400|10002812428312600|10002812431605200|10002812432353900|10002812433324800|10002812434840500|10002812434840500|10002812434840500|10002812434840500|10002812436372800|10002812440057200|10002812440057200|10002812440057200|10002812443618600|10002812443618600|10002812444587500|10002812444587500|10002812445116100|10002812445116100|10002812445754600,checkviewimage,0.19,0.06,347.75,Checks,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004268826300|10000004270135900|10000004271509700|10000004272487000|10000004272143000|10000004272954500,recurringpaymentauthorizedonsmsiriusmcomanyscard,2.57,2.64,17,Entertainment,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,preauthorizationgapoutletusapending,0,NA,0,Clothing/Shoes,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,toastsandiegoca,0,NA,2.26,Clothing/Shoes,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,paymentthankyoulasvegasnv,3.14,NA,8.33,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+18,1000137223603580000|1000137223603580000|1000137223736810000|1000137223736810000,paypaldesinstferidjbtoolsalesindncoidpayp,3.07,33.22,40.94,Transfers,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004270308800|10000004270308800,checkcardbathbodyworksissaquahwa,3,18,4.64,Personal Care,FALSE,TRUE,0
1.00E+15,1.00E+16,10002812412713300|10002812418309700|10002812423805600,debitpurchasevisalosbetosmexicanampaid,1.52,0.62,2.31,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,schubertrobertcapitalonewebid,4.29,NA,0,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,krogermilerdlivoniami,3.43,NA,0,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396524072500|10008396553015700|10008396557873200|10008396590105900|10008396591285700,comcastbrowardcs,2.34,4.47,0,Cable/Satellite Services,FALSE,FALSE,1
1.00E+15,1.00E+16,10008396783331600|10008396832640500|10008396889336500,newyorklifeinspremppdid,4.33,0.09,0,Insurance,FALSE,FALSE,1
1.00E+15,1.00E+16,1.00E+16,chinamaofpembrokepin,0.14,NA,0,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812247806400|10002812247806400,lindberghladuebpcrevecoeurmousa,2.21,9.81,12.95,Gasoline/Fuel,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,checkcardemaginerochesterrochesterhilmi,2.14,NA,0.33,Entertainment,FALSE,TRUE,0
1.00E+15,1.00E+16,1.00E+16,marshallsnewtonmacard,0,NA,0,Clothing/Shoes,FALSE,FALSE,0
1.00E+15,1.00E+16,10012356818188600|10012356823872700|10012356884076500,poswdbrookshiresmidlothiantcard,3.67,7.31,5.14,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396757075700|10008396794339900|10008396794338100|10008396801854400|10008396813995000|10008396830019500|10008396875187000|10008396906785900|10008396906562600,preauthorizationlazparkingpending,1.35,1.93,0.01,Travel,FALSE,FALSE,0
